bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
3,1.0,1510,15022,1.0,0,0,3,7,1510.0,0,1962,0,47.3304,-122.304,1510,12970
2,1.0,900,4397,1.0,0,0,3,6,900.0,0,1918,0,47.4851,-122.205,1430,4500
2,2.5,980,1010,3.0,0,0,3,8,980.0,0,2008,0,47.6844,-122.387,980,1023
4,3.25,2400,29252,2.0,0,0,4,8,2400.0,0,1982,0,47.743,-122.131,2280,45000
4,2.75,2250,7412,1.0,0,0,4,8,1480.0,770,1975,0,47.4449,-122.129,2070,7632
3,1.0,1020,55756,1.0,0,0,3,7,1020.0,0,1961,0,47.3836,-122.082,1490,12745
4,1.75,2050,10920,1.0,0,3,3,8,1450.0,600,1974,0,47.7431,-122.286,2440,10920
3,2.5,2080,7877,2.0,0,0,3,9,2080.0,0,1987,0,47.4395,-122.151,2550,7660
2,1.75,1680,8187,1.0,0,0,4,8,1680.0,0,1983,0,47.5603,-122.081,2390,7801
4,1.75,2600,41041,1.5,0,0,4,8,2600.0,0,1965,0,47.6634,-122.172,2750,37318
4,2.5,2440,5001,2.0,0,0,3,8,2440.0,0,2005,0,47.5108,-122.193,2260,5001
4,2.5,3030,13068,2.0,0,0,3,9,3030.0,0,1978,0,47.6313,-122.172,2940,11999
4,1.5,3390,6200,2.0,0,0,4,8,2530.0,860,1916,0,47.58,-122.29,3080,6000
3,1.0,1160,11776,1.0,0,0,3,7,1160.0,0,1968,0,47.7427,-122.074,1160,10050
4,1.75,1800,10890,1.5,0,0,4,6,1800.0,0,1912,0,47.5312,-122.04,1530,9818
4,3.0,2320,13068,2.0,0,2,3,8,2320.0,0,1998,0,47.3497,-122.317,2220,25265
3,1.0,1040,8125,1.0,0,0,3,7,1040.0,0,1956,0,47.3171,-122.316,1200,9375
3,1.75,1770,10513,1.0,0,0,4,7,1400.0,370,1982,0,47.7726,-122.266,2070,9968
5,2.5,1900,9460,1.0,0,0,3,7,1190.0,710,1969,0,47.7096,-122.202,1940,8360
5,3.5,4390,6220,2.0,0,3,3,9,3170.0,1220,2013,0,47.6789,-122.273,2740,6448
3,2.5,1850,8770,2.0,0,0,3,8,1850.0,0,1996,0,47.2091,-122.009,2350,8606
6,2.0,2780,13950,2.5,0,0,4,7,2780.0,0,1955,1964,47.3738,-122.226,2120,13950
5,3.0,2700,5001,2.0,0,0,3,10,2700.0,0,2009,0,47.6811,-122.288,1610,5191
3,1.0,1270,8000,1.0,0,0,4,7,1270.0,0,1957,0,47.5874,-122.136,1470,8000
3,1.0,1980,18730,1.0,0,0,4,7,1280.0,700,1943,0,47.3221,-122.282,1356,9450
4,1.75,2160,28750,2.0,0,0,4,8,2160.0,0,1978,0,47.3212,-122.118,1790,53578
2,1.0,920,7716,1.0,0,0,3,6,920.0,0,1944,0,47.5028,-122.243,1410,7128
3,2.25,2610,3357,2.0,0,0,4,7,1980.0,630,1926,0,47.638,-122.306,1940,3357
4,1.0,1350,9000,1.5,0,0,4,7,1350.0,0,1964,0,47.6953,-122.332,1940,8000
2,1.0,1890,5202,1.5,0,0,4,7,1890.0,0,1909,0,47.6786,-122.379,1670,5100
1,0.75,530,33278,1.0,0,2,4,4,530.0,0,1950,0,47.6412,-122.079,2830,14311
3,1.5,1560,7884,1.0,0,0,3,7,1060.0,500,1969,0,47.7312,-122.298,1820,9000
3,3.5,1710,2212,2.0,0,0,3,7,1400.0,310,2013,0,47.5459,-122.368,1580,2212
3,1.0,2160,11484,1.5,0,0,4,7,2160.0,0,1968,0,47.7277,-122.185,2270,10080
3,1.75,1900,13600,1.0,0,0,4,8,1900.0,0,1956,0,47.6163,-122.219,2510,16600
5,2.75,1540,4000,1.0,0,0,3,7,1140.0,400,1990,0,47.533,-122.354,1630,4000
6,2.5,2590,11250,1.0,0,0,4,8,1390.0,1200,1978,0,47.4608,-122.196,2270,8360
3,2.5,2320,5284,2.0,0,0,3,8,2320.0,0,2004,0,47.591,-122.017,2320,4383
4,2.5,2240,4025,1.0,0,2,3,7,1250.0,990,1926,2005,47.6818,-122.311,1380,3500
4,1.75,1780,11436,1.0,0,0,5,9,1780.0,0,1967,0,47.6273,-122.194,2100,12052
3,1.75,1340,3900,2.0,0,0,5,7,1340.0,0,1900,0,47.6711,-122.379,1470,1611
3,2.5,1910,66211,2.0,0,0,3,7,1910.0,0,1997,0,47.5385,-121.911,2330,67268
3,1.0,940,8571,1.0,0,0,3,6,940.0,0,1950,0,47.5006,-122.336,1100,8573
3,1.75,1370,10866,1.0,0,0,4,6,1370.0,0,1945,0,47.6774,-122.164,1580,14250
3,2.5,1820,4883,2.0,0,0,3,9,1820.0,0,2005,0,47.7355,-122.224,2720,5002
3,1.5,1820,12686,1.0,0,0,4,7,1820.0,0,1952,0,47.5886,-122.195,3020,11550
2,2.25,1490,6770,1.5,0,0,3,8,1490.0,0,1926,0,47.5577,-122.297,1820,7875
5,3.25,3540,5971,1.0,0,2,3,10,2000.0,1540,2005,0,47.6643,-122.202,2820,6029
3,2.5,2320,4721,2.0,0,0,3,8,2320.0,0,2004,0,47.591,-122.017,2250,4356
4,1.75,2160,39430,1.0,0,0,4,8,1660.0,500,1974,0,47.6378,-122.185,2430,35329
4,2.5,3250,235063,1.0,0,2,3,9,3250.0,0,1973,0,47.2582,-122.113,1600,44287
3,1.0,1580,6300,1.0,0,0,3,7,1180.0,400,1925,0,47.6505,-122.384,1560,1601
3,2.0,2060,7000,1.0,0,0,4,9,2060.0,0,1988,0,47.5644,-122.012,2110,7000
4,2.5,2260,3713,2.0,0,0,3,9,2260.0,0,2003,0,47.7247,-122.165,2260,3713
4,3.25,3860,17820,1.0,0,4,4,10,2630.0,1230,1975,0,47.6224,-122.215,4590,23760
3,2.5,1940,7415,2.0,0,0,3,8,1940.0,0,1965,0,47.542,-122.176,1940,8425
4,2.5,2160,8049,2.0,0,0,3,9,2160.0,0,1988,0,47.3337,-122.26,2490,8995
1,1.0,650,15364,1.0,0,0,4,5,650.0,0,1967,0,47.3721,-122.159,1630,7952
4,2.75,3260,4900,2.0,0,0,3,9,3260.0,0,2013,0,47.4812,-122.123,3260,6132
4,3.25,3330,17533,1.0,0,2,3,9,1750.0,1580,1969,0,47.652,-122.2,3340,12798
5,2.0,1600,4168,1.5,0,0,3,7,1600.0,0,1927,0,47.5297,-122.381,1190,4168
3,2.5,2320,9610,1.0,0,0,3,9,1730.0,590,1990,0,47.7394,-122.204,2450,9608
3,1.0,1140,9639,1.0,0,0,4,7,1140.0,0,1967,0,47.3112,-122.265,1140,9639
3,1.5,1510,6600,1.0,0,0,3,6,1510.0,0,1938,0,47.4821,-122.331,990,6600
5,3.5,4380,14925,2.0,0,0,3,11,4380.0,0,2003,0,47.5848,-121.969,4310,14633
3,1.75,1670,6720,1.0,0,0,3,7,1140.0,530,1980,0,47.7198,-122.193,1670,7320
3,1.5,1490,7800,1.0,0,0,3,7,1010.0,480,1963,0,47.3431,-122.304,1570,7800
4,1.75,2000,10890,1.0,0,0,4,7,1390.0,610,1961,0,47.3203,-122.321,1520,9250
4,2.5,2790,6538,2.0,0,0,3,9,2790.0,0,2003,0,47.5349,-122.066,2990,6538
3,1.0,1860,44431,1.0,0,0,4,6,1860.0,0,1947,0,47.6057,-122.038,2000,44431
3,3.0,4380,6320,2.0,0,3,5,10,3580.0,800,1952,0,47.6452,-122.411,3080,7680
3,1.5,1280,5065,2.0,0,0,4,6,1280.0,0,1983,0,47.3343,-122.217,1070,4491
2,1.0,720,5040,1.0,0,0,3,6,720.0,0,1955,0,47.5267,-122.36,1357,5120
2,1.0,910,295772,1.0,0,0,3,5,910.0,0,1953,0,47.3752,-122.11,2050,48351
4,2.5,2150,3721,2.0,0,0,3,8,2150.0,0,2007,0,47.3363,-122.215,2150,3721
4,5.5,6530,871200,2.0,0,2,3,11,6530.0,0,2008,0,47.664,-121.878,1280,858132
4,1.0,1180,13500,1.5,0,0,3,7,1180.0,0,1950,0,47.7165,-122.308,1580,8976
5,3.25,2740,9629,1.0,0,0,5,7,1390.0,1350,1977,0,47.7645,-122.197,2150,10500
3,1.0,1320,5750,1.5,0,0,3,7,1320.0,0,1913,0,47.5288,-122.325,1010,5700
3,1.5,1100,32700,1.0,0,0,3,7,1100.0,0,1967,0,47.3186,-122.289,1616,32700
3,2.5,1220,1475,3.0,0,0,3,8,1220.0,0,2000,0,47.6909,-122.395,1220,1546
5,2.75,2980,4502,2.0,0,0,3,9,2980.0,0,2007,0,47.7698,-122.235,2850,4501
3,1.5,1570,10824,2.0,0,0,3,7,1570.0,0,1908,0,47.54,-122.275,1530,8125
4,2.25,1780,8820,1.0,0,0,4,8,1480.0,300,1966,0,47.3618,-122.289,1780,8625
4,1.75,1560,9000,1.0,0,0,5,7,1560.0,0,1969,0,47.6707,-122.149,1510,8848
3,2.5,1470,3999,2.0,0,0,3,7,1470.0,0,2003,0,47.5328,-121.871,1960,4444
4,3.5,4300,70407,2.0,0,0,3,10,2710.0,1590,1992,0,47.4472,-122.092,3520,26727
4,2.5,2440,7322,2.0,0,0,3,9,2440.0,0,1991,0,47.5357,-122.179,2590,9927
3,2.5,2070,4697,2.0,0,0,3,7,2070.0,0,2002,0,47.5307,-121.875,2230,4437
3,2.25,1130,1221,2.0,0,0,3,8,1030.0,100,2004,0,47.6799,-122.375,1300,5000
5,2.75,3160,10059,2.0,0,0,3,10,1740.0,1420,1978,0,47.7477,-122.217,3120,11557
4,2.75,1680,9545,1.0,0,0,4,7,1080.0,600,1979,0,47.739,-122.243,1890,9545
5,2.75,3650,13297,2.0,0,0,5,9,2750.0,900,1969,0,47.5497,-122.228,2900,11568
3,2.0,2250,8000,1.0,0,2,4,9,2250.0,0,1955,0,47.7077,-122.378,2880,10960
4,2.25,1900,10950,1.0,0,0,4,7,1400.0,500,1959,0,47.3582,-122.284,1700,11850
4,1.5,2040,6900,2.0,0,0,3,9,2040.0,0,1903,0,47.6188,-122.285,3150,8220
2,1.0,750,5379,1.0,0,0,3,6,750.0,0,1919,0,47.5324,-122.272,1030,5511
3,2.5,1730,6368,2.0,0,0,3,7,1730.0,0,1993,0,47.3505,-122.032,1780,6597
2,1.0,1020,4200,1.0,0,0,5,6,1020.0,0,1923,0,47.5319,-122.391,1660,4200
4,2.25,2730,35100,2.0,0,0,3,8,2730.0,0,1977,0,47.5913,-122.012,2730,36677
4,3.5,3370,5638,2.0,0,0,3,10,2250.0,1120,2001,0,47.7196,-122.223,3080,7200
4,1.75,3720,8448,1.0,0,3,4,9,1960.0,1760,1947,0,47.6425,-122.406,2540,7064
5,2.75,2600,8160,2.0,0,0,3,8,2600.0,0,2015,0,47.7348,-122.34,1600,8160
4,2.0,1720,4000,1.0,0,0,3,7,1420.0,300,1950,0,47.6651,-122.285,1350,1281
1,1.0,720,2500,1.0,0,0,3,7,720.0,0,1910,0,47.6597,-122.345,1520,3750
4,2.25,2880,9996,1.0,0,0,4,8,1920.0,960,1981,0,47.7584,-122.143,2410,10584
2,1.0,1010,6180,1.0,0,0,3,6,1010.0,0,1903,0,47.5532,-122.28,1560,6180
3,1.0,970,7700,1.0,0,0,4,7,970.0,0,1959,0,47.3793,-122.304,1160,8250
5,2.0,1910,12264,1.0,0,0,4,7,1010.0,900,1963,0,47.601,-122.134,1700,9179
3,1.5,1140,10300,1.5,0,0,4,6,1140.0,0,1967,0,47.4452,-121.77,1250,9975
3,2.0,1740,18000,1.0,0,0,3,7,1230.0,510,1989,0,47.7397,-122.242,1740,11250
2,1.0,1280,9690,1.0,0,0,4,6,640.0,640,1919,0,47.5341,-122.279,1630,15884
2,1.5,800,5192,1.0,0,0,5,7,800.0,0,1951,0,47.5119,-122.386,1190,5320
3,2.25,2440,9200,1.0,0,1,4,8,2440.0,0,1950,0,47.6629,-122.269,2750,6211
3,2.75,2090,9620,1.0,0,0,3,8,1340.0,750,1987,0,47.2741,-122.337,2150,9660
3,2.25,1710,4561,2.0,0,0,4,8,1710.0,0,1994,0,47.5691,-122.004,1810,4770
4,2.5,2430,5499,2.0,0,0,3,8,2430.0,0,2002,0,47.3779,-122.125,2890,5190
3,1.75,1620,7540,1.0,0,0,3,7,1310.0,310,1988,0,47.3635,-122.052,1580,7540
4,2.5,2130,7300,1.0,0,0,4,7,1230.0,900,1963,0,47.605,-122.167,2130,7560
3,2.5,2260,5500,1.5,0,0,3,7,1280.0,980,1910,0,47.681,-122.388,1790,5355
3,1.0,1390,4814,1.5,0,0,3,6,1390.0,0,1908,0,47.6881,-122.32,1730,3990
2,1.0,1770,8640,1.5,0,0,3,6,1520.0,250,1949,0,47.6926,-122.363,1060,4804
5,4.25,6510,16471,2.0,0,3,4,11,3250.0,3260,1980,0,47.5758,-122.242,4480,16471
3,1.5,1370,9720,2.0,0,0,3,7,1370.0,0,1968,0,47.7302,-122.197,1510,8775
4,3.5,4610,11676,2.0,0,0,3,10,4610.0,0,2000,0,47.6011,-121.983,3900,11164
3,2.5,2930,19900,1.5,0,0,3,9,2930.0,0,1983,0,47.7234,-122.066,3160,20492
5,2.0,2400,9537,1.0,0,0,5,7,1210.0,1190,1959,0,47.5112,-122.186,1760,9533
4,1.75,1660,11664,1.0,0,0,3,6,1010.0,650,1952,0,47.4943,-122.331,1670,9975
3,1.75,1560,104108,1.0,0,0,3,7,1250.0,310,1970,0,47.4016,-122.131,2000,110957
2,1.75,1360,10000,1.0,0,0,3,6,1360.0,0,1957,1989,47.7421,-121.982,1430,10000
4,2.75,3660,5637,2.0,0,0,3,9,3660.0,0,2014,0,47.6845,-122.017,3625,5639
3,2.5,2030,6500,2.0,0,0,3,8,2030.0,0,1988,0,47.5654,-122.092,2030,8485
2,2.0,1350,4225,1.0,0,0,3,8,1350.0,0,2003,0,47.7106,-122.03,1660,4225
3,2.25,1640,1204,3.0,0,0,3,8,1640.0,0,2014,0,47.6196,-122.297,1630,3136
3,2.5,1600,3580,2.0,0,0,3,7,1600.0,0,2000,0,47.4939,-122.261,2020,4327
4,3.5,4350,6000,2.0,0,0,5,10,2970.0,1380,1908,0,47.6277,-122.286,4190,7200
2,1.75,1720,3000,1.0,0,0,5,7,860.0,860,1925,0,47.686,-122.351,1360,4500
3,1.0,1560,7552,1.0,0,0,4,6,910.0,650,1948,0,47.7552,-122.327,1200,8152
3,1.5,1990,5978,1.5,1,4,4,7,1990.0,0,1926,0,47.3449,-122.329,2100,6221
2,1.0,930,10505,1.0,0,0,3,6,930.0,0,1930,0,47.4337,-122.329,1520,8881
3,2.5,1940,5660,2.0,0,0,3,8,1940.0,0,2001,0,47.7511,-122.17,2110,4581
3,1.0,1020,8437,1.0,0,0,5,6,1020.0,0,1987,0,47.2093,-122.0,1420,8500
5,3.0,3950,9520,1.0,0,0,3,9,2250.0,1700,1953,2002,47.6363,-122.207,1890,9520
4,2.0,1440,7680,1.0,0,0,3,7,1200.0,240,1971,0,47.7245,-122.2,1460,9660
3,2.0,1540,6000,1.0,0,0,4,6,1540.0,0,1953,0,47.7372,-122.307,1490,8213
3,2.0,1360,4840,1.5,0,0,3,8,1360.0,0,1936,0,47.5487,-122.376,1450,4840
2,2.5,1320,48787,1.0,0,0,3,8,1320.0,0,2004,0,47.5157,-121.924,1830,155073
4,3.5,3040,8414,2.0,0,0,3,9,2420.0,620,2010,0,47.5222,-122.157,3470,8066
3,1.75,1300,3844,1.0,0,0,3,7,1300.0,0,1985,0,47.7024,-122.355,1290,3844
3,3.75,2460,7630,1.0,0,0,5,8,1940.0,520,1976,0,47.7147,-122.373,2000,7326
3,2.25,1760,10350,1.0,0,0,4,7,1330.0,430,1979,0,47.6605,-122.188,2210,11337
3,3.0,2390,19454,1.5,0,0,3,8,2390.0,0,2008,0,47.4545,-122.336,1540,26979
3,1.75,1880,8424,1.0,0,0,4,7,1380.0,500,1977,0,47.5116,-122.161,1970,8523
3,1.5,1610,8375,2.0,0,0,3,7,1610.0,0,1927,0,47.7527,-122.306,1610,9107
3,2.5,1890,5929,2.0,0,0,3,8,1890.0,0,1993,0,47.5697,-121.994,2060,5775
3,1.75,1630,1166,2.0,0,0,3,8,1020.0,610,2013,0,47.6646,-122.367,1420,1670
4,3.5,3840,85728,2.0,0,0,3,11,3840.0,0,1998,0,47.615,-121.954,2430,42643
3,1.75,2440,10179,1.0,0,0,4,7,1220.0,1220,1962,0,47.4118,-122.314,1650,9711
5,2.5,2400,4548,2.0,0,0,3,7,2400.0,0,2003,0,47.371,-122.127,2200,4465
3,1.75,2260,8512,1.0,0,0,3,7,1130.0,1130,1948,0,47.7129,-122.304,2240,8040
3,2.5,2050,3218,3.0,0,0,3,7,2050.0,0,2008,0,47.7612,-122.344,2050,7200
4,3.5,3320,8808,2.0,0,0,3,9,3320.0,0,2005,0,47.592,-121.989,3160,9226
3,1.0,1320,3625,2.0,0,0,3,7,1320.0,0,1900,0,47.6049,-122.288,1660,5438
3,1.0,990,8255,1.0,0,0,3,7,990.0,0,1953,0,47.425,-122.331,1180,9750
3,1.0,1060,9123,1.0,0,0,3,7,1060.0,0,1952,0,47.6218,-122.193,1620,9121
4,2.25,2010,9603,1.0,0,0,3,8,1440.0,570,1986,0,47.5343,-122.054,2060,9793
3,1.75,1490,16200,1.0,0,0,5,8,1490.0,0,1958,0,47.5919,-122.175,2070,16200
3,2.5,1750,22357,2.0,0,0,3,8,1750.0,0,1994,0,47.4807,-121.779,2430,22357
2,1.0,1070,6000,1.0,0,0,3,7,1070.0,0,1955,0,47.7307,-122.332,1490,7622
4,2.5,1620,219542,2.0,0,0,3,7,1620.0,0,1980,0,47.4014,-122.069,2240,217800
3,2.5,2979,17313,2.0,0,2,3,11,2979.0,0,1993,0,47.5503,-122.118,3890,14797
3,1.75,1230,12000,1.0,0,0,3,6,1230.0,0,1970,0,47.2878,-122.251,1550,12000
3,2.5,2290,4203,2.0,0,0,3,9,2290.0,0,2001,0,47.5441,-122.172,2290,5089
3,1.0,1230,12201,1.0,0,0,3,7,1230.0,0,1969,0,47.3285,-122.134,1230,10780
3,1.75,1650,8254,1.0,0,0,5,7,1060.0,590,1951,0,47.7596,-122.304,2280,9450
4,2.5,2320,10079,2.0,0,0,3,7,2320.0,0,1994,0,47.3828,-122.026,2010,7438
3,1.0,1660,11060,1.0,0,0,4,7,1110.0,550,1962,0,47.3311,-122.326,1890,11060
3,1.5,1700,9579,1.0,0,0,4,7,1100.0,600,1962,0,47.3209,-122.338,1700,9628
3,2.5,1400,1529,2.0,0,0,3,7,1400.0,0,2005,0,47.5535,-121.997,1440,1536
3,2.75,2170,2738,1.5,0,0,4,9,1550.0,620,1930,0,47.6389,-122.349,1170,1062
3,2.5,2500,4203,2.0,0,0,3,8,2500.0,0,2001,0,47.5346,-121.875,2460,4798
2,2.5,1240,1546,2.0,0,0,3,7,1240.0,0,2007,0,47.5634,-122.298,1520,2468
4,2.75,3990,6637,2.0,0,0,3,9,3990.0,0,2003,0,47.6835,-122.045,3500,7074
4,2.5,4600,67369,2.0,0,0,3,10,4600.0,0,1990,0,47.6417,-121.992,4600,67369
2,1.5,1820,8867,2.0,0,0,3,7,1820.0,0,1921,0,47.4764,-122.269,1430,9288
5,3.0,2510,4125,1.5,0,3,5,8,1590.0,920,1925,0,47.5968,-122.29,2190,5415
1,1.5,1048,4800,1.0,0,0,3,7,1048.0,0,1942,0,47.4759,-122.212,950,4800
5,2.75,3030,13640,2.0,0,0,4,8,3030.0,0,1980,0,47.6186,-122.146,2500,13225
2,1.0,990,45528,1.0,0,0,4,7,990.0,0,1992,0,47.5013,-122.463,1730,45528
3,1.75,1440,8957,1.0,0,0,4,7,1440.0,0,1957,0,47.6008,-122.118,1340,8780
3,1.75,1900,36769,1.0,0,0,3,8,1900.0,0,1987,0,47.3041,-122.066,1950,35847
2,1.75,910,2550,1.0,0,0,3,6,910.0,0,2004,0,47.3494,-122.022,1310,2550
4,2.25,3470,8000,1.5,0,1,3,9,2360.0,1110,1906,2002,47.6149,-122.287,3010,8000
4,2.0,2030,9300,1.0,0,0,4,8,2030.0,0,1976,0,47.6658,-122.149,1800,9018
2,2.5,1100,1760,3.0,0,0,3,7,1100.0,0,1997,0,47.6972,-122.35,1200,1415
2,1.0,1960,186872,1.5,0,0,4,6,1960.0,0,1936,0,47.2681,-122.267,1650,19200
2,1.0,1470,5566,1.0,0,0,4,7,770.0,700,1919,0,47.5348,-122.269,1410,5808
3,2.75,3050,44867,1.0,0,4,3,9,2330.0,720,1968,0,47.5316,-122.233,4110,20336
3,2.75,2680,20104,1.0,0,0,5,9,1820.0,860,1964,0,47.6304,-122.234,3060,19837
4,2.25,3680,26266,2.0,0,0,4,9,3680.0,0,1981,0,47.3219,-122.085,2340,19939
3,2.25,4470,22518,2.0,0,2,3,9,3240.0,1230,1953,2004,47.574,-122.18,2930,21837
2,1.75,1340,1050,3.0,0,0,3,8,1340.0,0,2009,0,47.7053,-122.343,1340,1090
5,3.0,2720,9856,2.0,0,0,4,8,2720.0,0,1969,0,47.4778,-122.146,1420,9685
3,2.25,1720,17235,1.0,0,0,4,7,1440.0,280,1974,0,47.3438,-122.073,1990,35048
3,2.25,1780,9720,1.0,0,0,3,8,1280.0,500,1981,0,47.4762,-122.156,1710,9790
3,2.5,2510,9240,2.0,0,0,4,8,2510.0,0,2001,0,47.1896,-122.013,2690,9240
3,1.5,1810,29308,1.0,0,0,3,7,950.0,860,1983,0,47.3585,-122.067,1790,37531
3,2.5,1680,8512,2.0,0,0,3,7,1680.0,0,1991,0,47.1952,-121.986,1580,8512
3,1.5,1660,5665,1.0,0,0,5,7,920.0,740,1918,0,47.5391,-122.274,1530,5665
3,2.75,3170,34850,1.0,0,0,5,9,3170.0,0,1957,0,47.6611,-122.169,3920,36740
4,2.0,1590,9100,1.0,0,0,3,7,1040.0,550,1967,2014,47.4465,-122.156,1670,9100
4,2.5,2798,5085,2.0,0,0,3,9,2798.0,0,2011,0,47.3308,-122.187,2502,5707
3,1.0,1460,9750,1.0,0,0,4,7,1460.0,0,1969,0,47.3242,-122.144,1270,9750
4,1.0,1430,5909,1.0,0,0,3,6,1070.0,360,1947,0,47.7623,-122.313,1460,8433
3,1.5,1280,15028,1.0,0,0,3,7,1280.0,0,1982,0,47.6304,-122.035,1470,13698
1,1.0,850,8050,1.0,0,0,2,6,850.0,0,1906,0,47.5427,-122.288,1590,5180
4,1.75,1670,13125,1.0,0,0,5,8,1670.0,0,1973,0,47.6315,-122.101,2360,12500
4,2.25,2020,85813,2.0,0,0,3,7,2020.0,0,1995,0,47.483,-122.026,2120,85813
3,2.0,1210,7136,1.0,0,0,3,7,1210.0,0,2003,0,47.3996,-122.203,1210,5765
5,1.75,2020,6565,1.0,0,0,3,8,1120.0,900,1956,0,47.6821,-122.283,2020,6552
5,2.25,2910,9525,2.0,0,0,4,9,2910.0,0,1968,0,47.5633,-122.218,2740,9525
3,1.0,1000,9295,1.0,0,0,3,7,1000.0,0,1955,0,47.484,-122.346,1320,13500
4,3.25,2980,7000,2.0,0,3,3,10,2140.0,840,1900,2014,47.5933,-122.292,2200,4800
2,1.0,850,2700,1.0,0,0,5,6,850.0,0,1924,0,47.6684,-122.316,1630,3000
4,2.75,3280,6845,2.0,0,0,3,10,3280.0,0,2003,0,47.7042,-122.107,3280,7467
6,3.25,4250,23326,1.0,0,3,3,10,2150.0,2100,1967,0,47.34,-122.327,3370,15983
4,2.0,1490,13736,1.0,0,0,4,6,1490.0,0,1942,0,47.712,-122.281,2040,7200
4,1.0,1660,6075,1.5,0,0,5,7,1660.0,0,1915,0,47.6755,-122.403,1810,5400
2,1.0,880,2400,1.0,0,0,3,6,760.0,120,1918,0,47.5643,-122.275,1180,6300
4,2.5,2840,18001,2.0,0,0,3,9,2840.0,0,1994,0,47.7359,-121.962,2500,18001
4,3.25,4280,47179,2.0,0,0,3,10,3050.0,1230,2002,0,47.3017,-122.127,2820,43401
3,2.5,1690,3068,2.0,0,0,3,7,1690.0,0,2005,0,47.6763,-122.028,1690,3260
4,1.0,1600,10183,1.0,0,0,4,6,1600.0,0,1966,0,47.277,-122.211,1410,10416
4,2.5,2950,4502,2.0,0,0,3,7,2950.0,0,2005,0,47.5002,-122.151,2360,4502
3,1.0,1170,6134,1.0,0,0,4,7,1170.0,0,1948,0,47.4941,-122.312,1440,9823
2,2.0,1120,780,2.0,0,0,3,8,760.0,360,2004,0,47.5788,-122.41,1120,1322
3,1.5,1250,8710,1.0,0,0,4,7,1250.0,0,1953,0,47.6245,-122.198,1750,9185
5,4.0,4510,15175,2.0,0,0,3,10,4510.0,0,1969,2002,47.5309,-122.228,3510,13500
2,2.5,2380,6600,1.0,0,0,3,8,2380.0,0,2010,0,47.717,-122.02,1870,6600
4,2.5,2390,10000,1.0,0,0,3,9,1590.0,800,1975,0,47.5801,-122.229,1900,9752
3,1.75,1580,5750,1.0,0,2,4,8,1330.0,250,1947,0,47.6339,-122.392,2480,5750
4,1.75,2180,7876,1.0,0,0,4,7,1290.0,890,1977,0,47.5157,-122.191,1960,7225
2,1.0,1010,11919,1.0,0,0,3,6,1010.0,0,1947,0,47.7461,-122.322,1220,11240
3,2.5,2330,8627,1.0,0,0,4,7,1480.0,850,1980,0,47.4543,-122.21,1940,9607
5,3.5,3230,7560,2.0,0,0,3,10,3230.0,0,2007,0,47.6467,-122.118,3230,8580
4,2.5,2910,6479,2.0,0,0,3,7,2910.0,0,2006,0,47.5402,-121.887,2320,5178
3,2.0,1610,7575,1.0,0,0,4,7,1110.0,500,1965,0,47.334,-122.3,1920,8400
3,1.0,670,23522,1.0,0,0,4,6,670.0,0,1968,0,47.5329,-121.89,1880,20270
3,1.5,1430,8000,1.0,0,0,5,7,1430.0,0,1948,0,47.772,-122.322,1410,9820
2,1.0,870,5400,1.0,0,0,3,6,870.0,0,1950,2007,47.52,-122.374,990,5200
3,2.25,2240,6450,1.0,0,0,3,7,1440.0,800,1979,0,47.7034,-122.315,1390,6450
4,2.75,3010,10830,2.0,0,3,4,9,3010.0,0,1980,0,47.7005,-122.232,3010,10650
3,2.5,1770,6187,2.0,0,0,3,7,1770.0,0,1992,0,47.4034,-122.189,1650,7200
6,4.5,3300,7561,2.0,0,0,3,8,3300.0,0,1980,0,47.6795,-122.104,2470,7561
4,2.5,2230,5650,2.0,0,0,3,7,2230.0,0,2011,0,47.5073,-122.168,1590,7241
4,1.5,1540,7300,2.0,0,0,3,7,1540.0,0,1973,0,47.3317,-122.276,1580,7650
4,3.25,3440,4920,2.0,0,4,3,10,2520.0,920,2014,0,47.5727,-122.409,2350,5166
5,2.75,2890,22547,1.0,0,0,4,10,2150.0,740,1963,0,47.5476,-122.219,3010,17809
6,3.0,4250,4400,2.5,0,0,4,7,3020.0,1230,1902,0,47.5584,-122.283,1520,4950
3,2.5,2753,65005,1.0,1,2,5,9,2165.0,588,1953,0,47.4041,-122.451,2680,72513
3,1.75,1810,8048,1.0,0,0,4,7,1290.0,520,1983,0,47.4484,-122.194,1550,9081
3,2.5,2480,6600,2.0,0,0,3,8,2480.0,0,2002,0,47.6313,-122.008,2310,6656
3,1.0,1510,8760,1.0,0,0,4,6,1510.0,0,1946,0,47.3015,-122.216,1040,7828
4,4.75,4150,6303,3.0,0,0,3,9,4150.0,0,2014,0,47.7047,-122.123,3570,6285
4,2.25,3190,11597,2.0,0,0,3,10,2300.0,890,1984,0,47.6323,-122.039,2990,10679
5,3.25,4020,4500,2.0,0,0,3,9,3120.0,900,2010,0,47.6349,-122.204,3550,5775
4,2.5,2260,6086,2.0,0,0,3,8,2260.0,0,1999,0,47.3642,-122.174,2260,6218
4,2.5,2350,3800,2.0,0,0,3,8,2350.0,0,2014,0,47.4783,-122.123,2670,4180
